ID,Prob1
128486, 0.88
128487, 0.65
128488, 0.73
128489, 0.05
128490, 0.05
128491, 0.02
128492, 0.37
128493, 0.05
128494, 0.38
128495, 0.68
128496, 0.03
128497, 0.65
128498, 0.42
128499, 0.05
128500, 0.03
128501, 0.03
128502, 0.45
128503, 0.05
128504, 0.05
128505, 0.25
128506, 0.25
128507, 0.14
128508, 0.75
128509, 0.04
128510, 0.43
128511, 0.05
128512, 0.05
128513, 0.14
128514, 0.03
128515, 0.05
128516, 0.37
128517, 0.21
128518, 0.44
128519, 0.37
128520, 0.15
128521, 0.35
128522, 0.04
128523, 0.23
128524, 0.59
128525, 0.26
128526, 0.19
128527, 0.03
128528, 0.15
128529, 0.45
128530, 0.04
128531, 0.04
128532, 0.05
128533, 0.09
128534, 0.04
128535, 0.29
128536, 0.05
128537, 0.23
128538, 0.74
128539, 0.31
128540, 0.82
128541, 0.14
128542, 0.96
128543, 0.41
128544, 0.68
128545, 0.03
128546, 0.10
128547, 0.75
128548, 0.11
128549, 0.15
128550, 0.28
128551, 0.53
128552, 0.85
128553, 0.29
128554, 0.66
128555, 0.15
128556, 0.45
128557, 0.21
128558, 0.97
128559, 0.79
128560, 0.12
128561, 0.75
128562, 0.25
128563, 0.47
128564, 0.68
128565, 0.10
128566, 0.10
128567, 0.35
128568, 0.19
128569, 0.63
128570, 0.46
128571, 0.04
128572, 0.04
128573, 0.85
128574, 0.47
128575, 0.02
128576, 0.96
128577, 0.04
128578, 0.34
128579, 0.04
128580, 0.45
128581, 0.95
128582, 0.85
128583, 0.43
128584, 0.03
128585, 0.25
128586, 0.95
128587, 0.25
128588, 0.04
128589, 0.03
128590, 0.03
128591, 0.05
128592, 0.21
128593, 0.31
128594, 0.25
128595, 0.45
128596, 0.79
128597, 0.47
128598, 0.75
128599, 0.55
128600, 0.95
128601, 0.05
128602, 0.05
128603, 0.30
128604, 0.30
128605, 0.15
128606, 0.25
128607, 0.03
128608, 0.25
128609, 0.03
128610, 0.65
128611, 0.30
128612, 0.59
128613, 0.04
128614, 0.44
128615, 0.32
128616, 0.95
128617, 0.96
128618, 0.09
128619, 0.97
128620, 0.32
128621, 0.05
128622, 0.47
128623, 0.05
128624, 0.25
128625, 0.05
128626, 0.75
128627, 0.05
128628, 0.46
128629, 0.85
128630, 0.03
128631, 0.17
128632, 0.04
128633, 0.05
128634, 0.77
128635, 0.03
128636, 0.95
128637, 0.12
128638, 0.04
128639, 0.15
128640, 0.35
128641, 0.14
128642, 0.32
128643, 0.25
128644, 0.25
128645, 0.59
128646, 0.26
128647, 0.03
128648, 0.65
128649, 0.29
128650, 0.05
128651, 0.25
128652, 0.32
128653, 0.46
128654, 0.23
128655, 0.95
128656, 0.54
128657, 0.10
128658, 0.97
128659, 0.59
128660, 0.12
128661, 0.45
128662, 0.04
128663, 0.05
128664, 0.85
128665, 0.21
128666, 0.25
128667, 0.50
128668, 0.46
128669, 0.05
128670, 0.19
128671, 0.18
128672, 0.04
128673, 0.05
128674, 0.38
128675, 0.16
128676, 0.35
128677, 0.55
128678, 0.96
128679, 0.05
128680, 0.54
128681, 0.04
128682, 0.25
128683, 0.58
128684, 0.05
128685, 0.23
128686, 0.10
128687, 0.84
128688, 0.04
128689, 0.30
128690, 0.50
128691, 0.04
128692, 0.16
128693, 0.21
128694, 0.96
128695, 0.22
128696, 0.05
128697, 0.12
128698, 0.42
128699, 0.15
128700, 0.04
128701, 0.19
128702, 0.35
128703, 0.03
128704, 0.05
128705, 0.25
128706, 0.04
128707, 0.68
128708, 0.04
128709, 0.32
128710, 0.47
128711, 0.04
128712, 0.65
128713, 0.21
128714, 0.68
128715, 0.03
128716, 0.31
128717, 0.10
128718, 0.75
128719, 0.59
128720, 0.03
128721, 0.79
128722, 0.42
128723, 0.85
128724, 0.25
128725, 0.95
128726, 0.54
128727, 0.97
128728, 0.03
128729, 0.53
128730, 0.03
128731, 0.15
128732, 0.17
128733, 0.21
128734, 0.30
128735, 0.96
128736, 0.05
128737, 0.23
128738, 0.20
128739, 0.08
128740, 0.65
128741, 0.41
128742, 0.96
128743, 0.53
128744, 0.05
128745, 0.61
128746, 0.03
128747, 0.05
128748, 0.50
128749, 0.90
128750, 0.25
128751, 0.44
128752, 0.66
128753, 0.04
128754, 0.25
128755, 0.23
128756, 0.04
128757, 0.03
128758, 0.25
128759, 0.05
128760, 0.85
128761, 0.25
128762, 0.05
128763, 0.54
128764, 0.04
128765, 0.97
128766, 0.23
128767, 0.91
128768, 0.50
128769, 0.65
128770, 0.05
128771, 0.95
128772, 0.04
128773, 0.05
128774, 0.25
128775, 0.35
128776, 0.81
128777, 0.61
128778, 0.25
128779, 0.26
128780, 0.24
128781, 0.50
128782, 0.65
128783, 0.59
128784, 0.68
128785, 0.43
128786, 0.04
128787, 0.04
128788, 0.04
128789, 0.21
128790, 0.84
128791, 0.25
128792, 0.41
128793, 0.86
128794, 0.12
128795, 0.04
128796, 0.57
128797, 0.05
128798, 0.12
128799, 0.96
128800, 0.32
128801, 0.25
128802, 0.04
128803, 0.04
128804, 0.13
128805, 0.03
128806, 0.25
128807, 0.04
128808, 0.05
128809, 0.95
128810, 0.69
128811, 0.95
128812, 0.32
128813, 0.58
128814, 0.29
128815, 0.17
128816, 0.29
128817, 0.04
128818, 0.95
128819, 0.14
128820, 0.31
128821, 0.05
128822, 0.53
128823, 0.23
128824, 0.15
128825, 0.65
128826, 0.13
128827, 0.07
128828, 0.68
128829, 0.05
128830, 0.75
128831, 0.50
128832, 0.45
128833, 0.04
128834, 0.12
128835, 0.03
128836, 0.50
128837, 0.35
128838, 0.79
128839, 0.79
128840, 0.56
128841, 0.86
128842, 0.75
128843, 0.05
128844, 0.03
128845, 0.03
128846, 0.09
128847, 0.38
128848, 0.71
128849, 0.03
128850, 0.97
128851, 0.58
128852, 0.55
128853, 0.25
128854, 0.46
128855, 0.25
128856, 0.19
128857, 0.32
128858, 0.03
128859, 0.23
128860, 0.81
128861, 0.85
128862, 0.03
128863, 0.58
128864, 0.05
128865, 0.03
128866, 0.47
128867, 0.04
128868, 0.13
128869, 0.50
128870, 0.96
128871, 0.44
128872, 0.18
128873, 0.56
128874, 0.75
128875, 0.03
128876, 0.03
128877, 0.62
128878, 0.04
128879, 0.91
128880, 0.75
128881, 0.35
128882, 0.04
128883, 0.74
128884, 0.15
128885, 0.10
128886, 0.22
128887, 0.03
128888, 0.05
128889, 0.96
128890, 0.55
128891, 0.28
128892, 0.65
128893, 0.03
128894, 0.30
128895, 0.05
128896, 0.04
128897, 0.41
128898, 0.22
128899, 0.05
128900, 0.09
128901, 0.58
128902, 0.68
128903, 0.72
128904, 0.32
128905, 0.05
128906, 0.39
128907, 0.35
128908, 0.26
128909, 0.23
128910, 0.04
128911, 0.75
128912, 0.15
128913, 0.97
128914, 0.46
128915, 0.58
128916, 0.03
128917, 0.96
128918, 0.69
128919, 0.36
128920, 0.55
128921, 0.15
128922, 0.04
128923, 0.14
128924, 0.25
128925, 0.03
128926, 0.25
128927, 0.72
128928, 0.46
128929, 0.32
128930, 0.05
128931, 0.29
128932, 0.27
128933, 0.35
128934, 0.23
128935, 0.32
128936, 0.13
128937, 0.05
128938, 0.25
128939, 0.22
128940, 0.39
128941, 0.63
128942, 0.62
128943, 0.96
128944, 0.68
128945, 0.50
128946, 0.68
128947, 0.04
128948, 0.14
128949, 0.86
128950, 0.03
128951, 0.05
128952, 0.38
128953, 0.25
128954, 0.05
128955, 0.82
128956, 0.32
128957, 0.55
128958, 0.12
128959, 0.22
128960, 0.37
128961, 0.30
128962, 0.34
128963, 0.68
128964, 0.54
128965, 0.50
128966, 0.45
128967, 0.15
128968, 0.11
128969, 0.75
128970, 0.03
128971, 0.45
128972, 0.03
128973, 0.46
128974, 0.05
128975, 0.15
128976, 0.03
128977, 0.05
128978, 0.15
128979, 0.79
128980, 0.55
128981, 0.85
128982, 0.53
128983, 0.04
128984, 0.84
128985, 0.44
128986, 0.27
128987, 0.22
128988, 0.03
128989, 0.23
128990, 0.59
128991, 0.63
128992, 0.54
128993, 0.03
128994, 0.05
128995, 0.04
128996, 0.03
128997, 0.29
128998, 0.28
128999, 0.65
129000, 0.15
129001, 0.04
129002, 0.38
129003, 0.23
129004, 0.68
129005, 0.14
129006, 0.75
129007, 0.04
129008, 0.03
129009, 0.77
129010, 0.15
129011, 0.45
129012, 0.04
129013, 0.84
129014, 0.35
129015, 0.54
129016, 0.43
129017, 0.26
129018, 0.97
129019, 0.03
129020, 0.54
129021, 0.41
129022, 0.01
129023, 0.15
129024, 0.32
129025, 0.31
129026, 0.14
129027, 0.43
129028, 0.86
129029, 0.05
129030, 0.15
129031, 0.05
129032, 0.95
129033, 0.15
129034, 0.04
129035, 0.32
129036, 0.18
129037, 0.34
129038, 0.39
129039, 0.62
129040, 0.46
129041, 0.55
129042, 0.04
129043, 0.79
129044, 0.26
129045, 0.62
129046, 0.92
129047, 0.03
129048, 0.03
129049, 0.38
129050, 0.50
129051, 0.05
129052, 0.26
129053, 0.03
129054, 0.12
129055, 0.15
129056, 0.04
129057, 0.85
129058, 0.04
129059, 0.58
129060, 0.38
129061, 0.04
129062, 0.05
129063, 0.35
129064, 0.83
129065, 0.25
129066, 0.14
129067, 0.84
129068, 0.96
129069, 0.35
129070, 0.03
129071, 0.43
129072, 0.38
129073, 0.09
129074, 0.68
129075, 0.64
129076, 0.81
129077, 0.81
129078, 0.72
129079, 0.59
129080, 0.04
129081, 0.09
129082, 0.04
129083, 0.10
129084, 0.57
129085, 0.05
129086, 0.65
129087, 0.65
129088, 0.04
129089, 0.05
129090, 0.70
129091, 0.62
129092, 0.04
129093, 0.50
129094, 0.03
129095, 0.25
129096, 0.14
129097, 0.50
129098, 0.45
129099, 0.05
129100, 0.86
129101, 0.26
129102, 0.71
129103, 0.77
129104, 0.03
129105, 0.96
129106, 0.75
129107, 0.50
129108, 0.77
129109, 0.21
129110, 0.05
129111, 0.04
129112, 0.28
129113, 0.05
129114, 0.05
129115, 0.22
129116, 0.29
129117, 0.05
129118, 0.15
129119, 0.75
129120, 0.44
129121, 0.05
129122, 0.47
129123, 0.25
129124, 0.77
129125, 0.04
129126, 0.19
129127, 0.04
129128, 0.58
129129, 0.81
129130, 0.03
129131, 0.97
129132, 0.26
129133, 0.05
129134, 0.42
129135, 0.13
129136, 0.04
129137, 0.32
129138, 0.77
129139, 0.23
129140, 0.25
129141, 0.34
129142, 0.05
129143, 0.03
129144, 0.75
129145, 0.88
129146, 0.05
129147, 0.37
129148, 0.03
129149, 0.13
129150, 0.04
129151, 0.12
129152, 0.32
129153, 0.31
129154, 0.03
129155, 0.15
129156, 0.30
129157, 0.81
129158, 0.97
129159, 0.18
129160, 0.21
129161, 0.35
129162, 0.04
129163, 0.32
129164, 0.08
129165, 0.22
129166, 0.59
129167, 0.04
129168, 0.12
129169, 0.95
129170, 0.58
129171, 0.04
129172, 0.53
129173, 0.86
129174, 0.05
129175, 0.90
129176, 0.14
129177, 0.05
129178, 0.14
129179, 0.03
129180, 0.21
129181, 0.08
129182, 0.27
129183, 0.96
129184, 0.15
129185, 0.29
129186, 0.57
129187, 0.12
129188, 0.03
129189, 0.45
129190, 0.05
129191, 0.25
129192, 0.75
129193, 0.65
129194, 0.29
129195, 0.05
129196, 0.16
129197, 0.78
129198, 0.04
129199, 0.15
129200, 0.65
129201, 0.53
129202, 0.09
129203, 0.68
129204, 0.43
129205, 0.65
129206, 0.75
129207, 0.50
129208, 0.72
129209, 0.12
129210, 0.88
129211, 0.15
129212, 0.05
129213, 0.03
129214, 0.12
129215, 0.04
129216, 0.21
129217, 0.21
129218, 0.20
129219, 0.61
129220, 0.45
129221, 0.17
129222, 0.68
129223, 0.59
129224, 0.15
129225, 0.05
129226, 0.03
129227, 0.68
129228, 0.73
129229, 0.82
129230, 0.03
129231, 0.12
129232, 0.35
129233, 0.09
129234, 0.09
129235, 0.03
129236, 0.05
129237, 0.12
129238, 0.05
129239, 0.25
129240, 0.04
129241, 0.95
129242, 0.04
129243, 0.03
129244, 0.77
129245, 0.09
129246, 0.04
129247, 0.17
129248, 0.21
129249, 0.84
129250, 0.05
129251, 0.91
129252, 0.12
129253, 0.34
129254, 0.35
129255, 0.03
129256, 0.04
129257, 0.41
129258, 0.23
129259, 0.31
129260, 0.29
129261, 0.32
129262, 0.38
129263, 0.12
129264, 0.35
129265, 0.42
129266, 0.29
129267, 0.25
129268, 0.05
129269, 0.65
129270, 0.86
129271, 0.44
129272, 0.50
129273, 0.71
129274, 0.64
129275, 0.03
129276, 0.04
129277, 0.05
129278, 0.36
129279, 0.25
129280, 0.03
129281, 0.95
129282, 0.96
129283, 0.15
129284, 0.14
129285, 0.05
129286, 0.02
129287, 0.81
129288, 0.09
129289, 0.16
129290, 0.86
129291, 0.56
129292, 0.21
129293, 0.25
129294, 0.95
129295, 0.14
129296, 0.45
129297, 0.85
129298, 0.96
129299, 0.96
129300, 0.70
129301, 0.03
129302, 0.05
129303, 0.85
129304, 0.05
129305, 0.85
129306, 0.97
129307, 0.71
129308, 0.15
129309, 0.96
129310, 0.05
129311, 0.65
129312, 0.55
129313, 0.05
129314, 0.04
129315, 0.10
129316, 0.25
129317, 0.23
129318, 0.37
129319, 0.03
129320, 0.72
129321, 0.05
129322, 0.38
129323, 0.03
129324, 0.54
129325, 0.23
129326, 0.29
129327, 0.46
129328, 0.05
129329, 0.03
129330, 0.35
129331, 0.77
129332, 0.65
129333, 0.57
129334, 0.97
129335, 0.05
129336, 0.19
129337, 0.25
129338, 0.58
129339, 0.75
129340, 0.04
129341, 0.66
129342, 0.14
129343, 0.04
129344, 0.03
129345, 0.85
129346, 0.75
129347, 0.95
129348, 0.45
129349, 0.68
129350, 0.65
129351, 0.21
129352, 0.05
129353, 0.18
129354, 0.50
129355, 0.15
129356, 0.05
129357, 0.54
129358, 0.35
129359, 0.86
129360, 0.54
129361, 0.03
129362, 0.77
129363, 0.04
129364, 0.18
129365, 0.03
129366, 0.19
129367, 0.66
129368, 0.23
129369, 0.03
129370, 0.23
129371, 0.46
129372, 0.35
129373, 0.82
129374, 0.41
129375, 0.03
129376, 0.25
129377, 0.35
129378, 0.46
129379, 0.04
129380, 0.86
129381, 0.41
129382, 0.12
129383, 0.21
129384, 0.98
129385, 0.07
129386, 0.14
129387, 0.47
129388, 0.17
129389, 0.45
129390, 0.75
129391, 0.16
129392, 0.86
129393, 0.28
129394, 0.96
129395, 0.68
129396, 0.05
129397, 0.34
129398, 0.25
129399, 0.03
129400, 0.68
129401, 0.50
129402, 0.46
129403, 0.10
129404, 0.68
129405, 0.05
129406, 0.75
129407, 0.81
129408, 0.35
129409, 0.35
129410, 0.03
129411, 0.03
129412, 0.85
129413, 0.25
129414, 0.05
129415, 0.35
129416, 0.15
129417, 0.11
129418, 0.05
129419, 0.05
129420, 0.23
129421, 0.18
129422, 0.50
129423, 0.35
129424, 0.55
129425, 0.11
129426, 0.68
129427, 0.22
129428, 0.32
129429, 0.57
129430, 0.75
129431, 0.21
129432, 0.18
129433, 0.04
129434, 0.12
129435, 0.86
129436, 0.35
129437, 0.73
129438, 0.35
129439, 0.65
129440, 0.08
129441, 0.03
129442, 0.35
129443, 0.79
129444, 0.50
129445, 0.05
129446, 0.77
129447, 0.71
129448, 0.62
129449, 0.89
129450, 0.38
129451, 0.25
129452, 0.75
129453, 0.11
129454, 0.46
129455, 0.23
129456, 0.42
129457, 0.30
129458, 0.62
129459, 0.85
129460, 0.41
129461, 0.96
129462, 0.89
129463, 0.25
129464, 0.45
129465, 0.04
129466, 0.19
129467, 0.60
129468, 0.05
129469, 0.50
129470, 0.22
129471, 0.16
129472, 0.09
129473, 0.50
129474, 0.10
129475, 0.21
129476, 0.62
129477, 0.33
129478, 0.05
129479, 0.54
129480, 0.03
129481, 0.59
129482, 0.11
129483, 0.85
129484, 0.47
129485, 0.19
129486, 0.05
129487, 0.81
129488, 0.04
129489, 0.04
129490, 0.03
129491, 0.79
129492, 0.21
129493, 0.65
129494, 0.96
129495, 0.05
129496, 0.05
129497, 0.88
129498, 0.85
129499, 0.05
129500, 0.03
129501, 0.32
129502, 0.66
129503, 0.54
129504, 0.53
129505, 0.05
129506, 0.32
129507, 0.04
129508, 0.25
129509, 0.04
129510, 0.25
129511, 0.35
129512, 0.84
129513, 0.35
129514, 0.31
129515, 0.04
129516, 0.15
129517, 0.25
129518, 0.96
129519, 0.55
129520, 0.38
129521, 0.18
129522, 0.05
129523, 0.39
129524, 0.26
129525, 0.23
129526, 0.46
129527, 0.18
129528, 0.05
129529, 0.31
129530, 0.22
129531, 0.25
129532, 0.04
129533, 0.19
129534, 0.09
129535, 0.64
129536, 0.30
129537, 0.04
129538, 0.05
129539, 0.04
129540, 0.82
129541, 0.42
129542, 0.03
129543, 0.05
129544, 0.85
129545, 0.55
129546, 0.15
129547, 0.95
129548, 0.78
129549, 0.14
129550, 0.86
129551, 0.35
129552, 0.53
129553, 0.05
129554, 0.61
129555, 0.75
129556, 0.92
129557, 0.97
129558, 0.21
129559, 0.42
129560, 0.05
129561, 0.03
129562, 0.04
129563, 0.01
129564, 0.12
129565, 0.41
129566, 0.29
129567, 0.77
129568, 0.35
129569, 0.39
129570, 0.05
129571, 0.26
129572, 0.32
129573, 0.09
129574, 0.58
129575, 0.65
129576, 0.12
129577, 0.16
129578, 0.95
129579, 0.05
129580, 0.05
129581, 0.05
129582, 0.45
129583, 0.91
129584, 0.95
129585, 0.23
129586, 0.35
129587, 0.95
129588, 0.23
129589, 0.03
129590, 0.04
129591, 0.85
129592, 0.25
129593, 0.04
129594, 0.34
129595, 0.46
129596, 0.39
129597, 0.47
129598, 0.32
129599, 0.05
129600, 0.05
129601, 0.97
129602, 0.15
129603, 0.05
129604, 0.25
129605, 0.38
129606, 0.39
129607, 0.90
129608, 0.04
129609, 0.04
129610, 0.03
129611, 0.31
129612, 0.03
129613, 0.04
129614, 0.38
129615, 0.23
129616, 0.59
129617, 0.45
129618, 0.03
129619, 0.88
129620, 0.59
129621, 0.36
129622, 0.04
129623, 0.03
129624, 0.61
129625, 0.96
129626, 0.11
129627, 0.03
129628, 0.31
129629, 0.21
129630, 0.45
129631, 0.05
129632, 0.03
129633, 0.85
129634, 0.62
129635, 0.03
129636, 0.15
129637, 0.75
129638, 0.44
129639, 0.30
129640, 0.16
129641, 0.04
129642, 0.21
129643, 0.41
129644, 0.12
129645, 0.65
129646, 0.04
129647, 0.44
129648, 0.25
129649, 0.97
129650, 0.05
129651, 0.79
129652, 0.05
129653, 0.55
129654, 0.71
129655, 0.12
129656, 0.39
129657, 0.26
129658, 0.10
129659, 0.72
129660, 0.23
129661, 0.32
129662, 0.97
129663, 0.04
129664, 0.20
129665, 0.25
129666, 0.34
129667, 0.55
129668, 0.05
129669, 0.21
129670, 0.19
129671, 0.04
129672, 0.65
129673, 0.05
129674, 0.25
129675, 0.75
129676, 0.97
129677, 0.53
129678, 0.10
129679, 0.59
129680, 0.22
129681, 0.25
129682, 0.23
129683, 0.15
129684, 0.96
129685, 0.14
129686, 0.14
129687, 0.11
129688, 0.55
129689, 0.78
129690, 0.79
129691, 0.14
129692, 0.09
129693, 0.08
129694, 0.86
129695, 0.75
129696, 0.05
129697, 0.10
129698, 0.55
129699, 0.46
129700, 0.21
129701, 0.05
129702, 0.45
129703, 0.96
129704, 0.05
129705, 0.05
129706, 0.91
129707, 0.65
129708, 0.35
129709, 0.97
129710, 0.12
129711, 0.03
129712, 0.62
129713, 0.42
129714, 0.05
129715, 0.25
129716, 0.85
129717, 0.28
129718, 0.32
129719, 0.75
129720, 0.45
129721, 0.03
129722, 0.86
129723, 0.03
129724, 0.29
129725, 0.37
129726, 0.17
129727, 0.29
129728, 0.04
129729, 0.43
129730, 0.04
129731, 0.27
129732, 0.10
129733, 0.05
129734, 0.05
129735, 0.13
129736, 0.04
129737, 0.22
129738, 0.02
129739, 0.05
129740, 0.04
129741, 0.05
129742, 0.05
129743, 0.88
129744, 0.05
129745, 0.72
129746, 0.23
129747, 0.04
129748, 0.50
129749, 0.10
129750, 0.25
129751, 0.61
129752, 0.75
129753, 0.26
129754, 0.03
129755, 0.23
129756, 0.03
129757, 0.04
129758, 0.41
129759, 0.03
129760, 0.05
129761, 0.04
129762, 0.46
129763, 0.09
129764, 0.55
129765, 0.15
129766, 0.96
129767, 0.10
129768, 0.35
129769, 0.24
129770, 0.14
129771, 0.92
129772, 0.95
129773, 0.69
129774, 0.05
129775, 0.41
129776, 0.03
129777, 0.32
129778, 0.03
129779, 0.04
129780, 0.12
129781, 0.79
129782, 0.62
129783, 0.96
129784, 0.14
129785, 0.38
129786, 0.31
129787, 0.65
129788, 0.05
129789, 0.14
129790, 0.21
129791, 0.70
129792, 0.33
129793, 0.50
129794, 0.54
129795, 0.75
129796, 0.35
129797, 0.96
129798, 0.04
129799, 0.85
129800, 0.04
129801, 0.65
129802, 0.03
129803, 0.05
129804, 0.22
129805, 0.50
129806, 0.15
129807, 0.38
129808, 0.50
129809, 0.70
129810, 0.05
129811, 0.29
129812, 0.05
129813, 0.41
129814, 0.96
129815, 0.03
129816, 0.05
129817, 0.55
129818, 0.86
129819, 0.77
129820, 0.66
129821, 0.95
129822, 0.03
129823, 0.32
129824, 0.21
129825, 0.04
129826, 0.54
129827, 0.50
129828, 0.11
129829, 0.65
129830, 0.58
129831, 0.61
129832, 0.91
129833, 0.61
129834, 0.57
129835, 0.35
129836, 0.63
129837, 0.36
129838, 0.35
129839, 0.15
129840, 0.25
129841, 0.04
129842, 0.58
129843, 0.23
129844, 0.04
129845, 0.61
129846, 0.65
129847, 0.77
129848, 0.68
129849, 0.44
129850, 0.03
129851, 0.68
129852, 0.35
129853, 0.46
129854, 0.43
129855, 0.35
129856, 0.22
129857, 0.05
129858, 0.90
129859, 0.96
129860, 0.04
129861, 0.38
129862, 0.05
129863, 0.04
129864, 0.05
129865, 0.50
129866, 0.35
129867, 0.90
129868, 0.46
129869, 0.04
129870, 0.16
129871, 0.56
129872, 0.04
129873, 0.04
129874, 0.25
129875, 0.13
129876, 0.50
129877, 0.45
129878, 0.14
129879, 0.05
129880, 0.96
129881, 0.05
129882, 0.14
129883, 0.03
129884, 0.35
129885, 0.58
129886, 0.62
129887, 0.29
129888, 0.03
129889, 0.05
129890, 0.04
129891, 0.05
129892, 0.04
129893, 0.05
129894, 0.35
129895, 0.12
129896, 0.05
129897, 0.03
129898, 0.27
129899, 0.59
129900, 0.04
129901, 0.04
129902, 0.05
129903, 0.54
129904, 0.21
129905, 0.03
129906, 0.15
129907, 0.46
129908, 0.05
129909, 0.23
129910, 0.04
129911, 0.28
129912, 0.26
129913, 0.50
129914, 0.35
129915, 0.54
129916, 0.97
129917, 0.86
129918, 0.04
129919, 0.12
129920, 0.35
129921, 0.96
129922, 0.04
129923, 0.04
129924, 0.03
129925, 0.29
129926, 0.03
129927, 0.62
129928, 0.09
129929, 0.22
129930, 0.15
129931, 0.03
129932, 0.39
129933, 0.03
129934, 0.05
129935, 0.09
129936, 0.21
129937, 0.47
129938, 0.05
129939, 0.03
129940, 0.35
129941, 0.55
129942, 0.05
129943, 0.04
129944, 0.59
129945, 0.29
129946, 0.62
129947, 0.22
129948, 0.04
129949, 0.68
129950, 0.10
129951, 0.43
